industry_category,stock_id,stock_name,type,date
ETF,00971,野村美國研發龍頭,twse,2025-11-15
ETF,00972,野村日本動能高息,twse,2025-11-15
ETF,009800,中信NASDAQ,twse,2025-11-15
ETF,009801,中信美國創新科技,twse,2025-11-15
ETF,009802,富邦旗艦50,twse,2025-11-15
ETF,009803,保德信市值動能50,twse,2025-11-15
ETF,009804,聯邦台精彩50,twse,2025-11-15
ETF,009805,新光美國電力基建,twse,2025-11-15
上櫃ETF,009806,台新標普500,tpex,2025-11-14
上櫃ETF,009807,台新標普科技精選,tpex,2025-11-14
ETF,009808,華南永昌優選50,twse,2025-11-15
ETF,009809,富邦淨零ESG50,twse,2025-11-15
ETF,00980A,主動野村臺灣優選,twse,2025-11-15
上櫃ETF,00980B,台新特選IG債10+,tpex,2025-11-14
上櫃ETF,00980D,主動聯博投等入息,tpex,2025-11-14
上櫃ETF,00980T,平衡凱基美國TOP,tpex,2025-11-14
ETF,009810,保德信全球藍籌,twse,2025-11-15
ETF,009811,統一美國50,twse,2025-11-15
ETF,009812,野村日本東證,twse,2025-11-15
ETF,009813,貝萊德標普卓越50,twse,2025-11-15
ETF,00981A,主動統一台股增長,twse,2025-11-15
上櫃ETF,00981B,第一金優選非投債,tpex,2025-11-14
上櫃ETF,00981D,主動中信非投等債,tpex,2025-11-14
ETF,00981T,平衡凱基雙核收息,twse,2025-11-15
ETF,00982A,主動群益台灣強棒,twse,2025-11-15
上櫃ETF,00982B,FT投資級債20+,tpex,2025-11-14
ETF,00982D,主動富邦動態入息,twse,2025-11-15
ETF,00983A,主動中信ARK創新,twse,2025-11-15
上櫃ETF,00983B,大華優利美公債20,tpex,2025-11-14
ETF,00983D,主動富邦複合收益,twse,2025-11-15
ETF,00984A,主動安聯台灣高息,twse,2025-11-15
上櫃ETF,00984B,大華優利美A債15,tpex,2025-11-14
ETF,00985A,主動野村台灣50,twse,2025-11-15
ETF,00985B,群益ESG投等債0-5,twse,2025-11-15
ETF,00986A,主動台新龍頭成長,twse,2025-11-15
上櫃ETF,00986B,FT金融債10+,tpex,2025-11-14
ETF,00988A,主動統一全球創新,twse,2025-11-15
ETF,00989A,主動摩根美國科技,twse,2025-11-15
受益證券,01001T,土銀富邦R1,twse,2025-11-15
受益證券,01002T,土銀國泰R1,twse,2025-11-15
受益證券,01003T,兆豐新光R1,twse,2025-09-05
受益證券,01004T,土銀富邦R2,twse,2025-11-15
受益證券,01005T,三鼎,twse,2024-12-05
受益證券,01007T,兆豐國泰R2,twse,2025-11-15
受益證券,01008T,駿馬R1,twse,2024-12-05
受益證券,01009T,王道圓滿R1,twse,2025-11-15
受益證券,01010T,京城樂富R1,twse,2025-11-15
ETN,020000,富邦特選蘋果N,twse,2025-11-15
指數投資證券(ETN),020001,富邦存股雙十N,tpex,2025-11-14
ETN,020002,元富新中國N,twse,2024-12-05
ETN,020004,兆豐電菁英30N,twse,2024-12-05
ETN,020005,永豐外資50N,twse,2024-12-05
ETN,020006,永昌中小300N,twse,2024-12-05
ETN,020007,凱基臺灣500N,twse,2024-12-05
ETN,020008,元大特股高息N,twse,2024-12-05
指數投資證券(ETN),020010,永昌富櫃200N,tpex,2022-09-30
ETN,020011,統一微波高息20N,twse,2025-11-15
ETN,020012,富邦行動通訊N,twse,2025-11-15
指數投資證券(ETN),020013,元富亞洲高股息N,tpex,2022-12-24
指數投資證券(ETN),020014,元大富櫃200N,tpex,2022-12-30
ETN,020015,統一MSCI美低波N,twse,2025-07-01
ETN,020016,統一MSCI美科技N,twse,2025-07-01
ETN,020018,統一價值成長30N,twse,2025-07-26
ETN,020019,統一特選台灣5GN,twse,2025-07-26
指數投資證券(ETN),02001B,統一美國政府債N,tpex,2025-11-14
ETN,02001L,富邦蘋果正二N,twse,2025-11-15
ETN,02001R,富邦蘋果反一N,twse,2025-11-15
ETN,02001S,策元大加權策略N,twse,2025-11-15
ETN,020020,元大台股領航N,twse,2025-11-15
ETN,020022,元大電動車N,twse,2024-12-05
指數投資證券(ETN),020023,元大櫃買半導體N,tpex,2025-11-14
指數投資證券(ETN),020024,兆豐富櫃200N,tpex,2023-12-16
指數投資證券(ETN),020025,統一亞洲半導體N,tpex,2025-11-14
指數投資證券(ETN),020026,兆豐上櫃ESG電菁N,tpex,2024-06-20
指數投資證券(ETN),020027,元大上櫃ESG成長N,tpex,2025-11-14
ETN,020028,元大特選電動車N,twse,2025-11-15
ETN,020029,元大ESG高股息N,twse,2025-11-15
指數投資證券(ETN),02002L,兆豐富櫃200正二N,tpex,2023-12-16
ETN,020030,統一智慧電動車N,twse,2025-11-15
ETN,020031,統一IC設計臺灣N,twse,2025-11-15
ETN,020032,元大綠能N,twse,2025-11-15
指數投資證券(ETN),020033,統一恒生科期N,tpex,2025-11-14
ETN,020034,元大IC設計N,twse,2025-11-15
指數投資證券(ETN),020035,元大上櫃ESG高息N,tpex,2025-11-14
ETN,020036,元大金融配息N,twse,2025-11-15
ETN,020037,元大金融高股息N,twse,2025-11-15
ETN,020038,元大ESG配息N,twse,2025-11-15
ETN,020039,元大加權N,twse,2025-11-15
指數投資證券(ETN),02003L,永豐富櫃200正2N,tpex,2022-12-24
指數投資證券(ETN),020040,元大上櫃ESG龍頭N,tpex,2025-11-14
指數投資證券(ETN),020041,兆豐半導體氣候N,tpex,2025-11-14
認購權證(不含牛證),030001,富邦金群益42購01,twse,2024-12-05
認購權證(不含牛證),030002,大立光群益42購01,twse,2024-12-05
認購權證(不含牛證),030003,奇鋐群益3A購09,twse,2024-12-05
認購權證(不含牛證),030004,德律群益43購01,twse,2024-12-05
認購權證(不含牛證),030005,緯創群益3A購14,twse,2024-12-05
認購權證(不含牛證),030006,弘憶股群益3A購01,twse,2024-12-05
認購權證(不含牛證),030007,京鼎群益43購01,twse,2024-12-05
認購權證(不含牛證),030008,創意群益3B購08,twse,2024-12-05
認購權證(不含牛證),030009,辛耘群益3A購05,twse,2024-12-05
認購權證(不含牛證),030010,辛耘群益3A購06,twse,2024-12-05
認購權證(不含牛證),030011,材料群益3A購10,twse,2024-12-05
認購權證(不含牛證),030012,崇越群益3A購02,twse,2024-12-05
認購權證(不含牛證),030013,瑞儀群益3B購02,twse,2024-12-05
認購權證(不含牛證),030014,世紀鋼群益3C購03,twse,2024-12-05
認購權證(不含牛證),030015,臺股指群益3A購39,twse,2024-12-05
認購權證(不含牛證),030016,臺股指群益3A購40,twse,2024-12-05
認購權證(不含牛證),030017,臺股指群益3A購41,twse,2024-12-05
認購權證(不含牛證),030018,臺股指群益3A購42,twse,2024-12-05
認購權證(不含牛證),030019,臺股指群益3A購43,twse,2024-12-05
熊證(不含可展延熊證),03001B,亞熊01,twse,2024-12-05
牛證(不含可展延牛證),03001C,亞牛01,twse,2024-12-05
認售權證(不含熊證),03001P,聯鈞中信43售01,twse,2024-12-05
認售權證(不含熊證),03001T,技嘉凱基32售15,twse,2024-12-05
認售權證(不含熊證),03001U,臺股指中信29售03,twse,2024-12-05
可展延牛證,03001X,元展01,twse,2025-10-19
認購權證(不含牛證),030020,臺股指群益3A購44,twse,2024-12-05
認購權證(不含牛證),030021,臺股指群益3C購04,twse,2024-12-05
認購權證(不含牛證),030022,臺股指群益3C購05,twse,2024-12-05
認購權證(不含牛證),030023,臺股指群益3C購06,twse,2024-12-05
認購權證(不含牛證),030024,臺股指群益3C購07,twse,2024-12-05
認購權證(不含牛證),030025,臺股指群益3C購08,twse,2024-12-05
認購權證(不含牛證),030026,電子類群益3C購01,twse,2024-12-05
認購權證(不含牛證),030027,電子類群益3C購02,twse,2024-12-05
認購權證(不含牛證),030028,華新元大3A購09,twse,2024-12-05
認購權證(不含牛證),030029,華新元大3A購10,twse,2024-12-05
熊證(不含可展延熊證),03002B,元富FN,twse,2024-12-05
牛證(不含可展延牛證),03002C,36群益,twse,2024-12-05
認售權證(不含熊證),03002P,台灣50富邦3C售10,twse,2024-12-05
認售權證(不含熊證),03002T,技嘉凱基33售13,twse,2024-12-05
認售權證(不含熊證),03002U,華通國票27售01,twse,2024-12-05
可展延牛證,03002X,元展02,twse,2024-12-05
認購權證(不含牛證),030030,華新元大3A購11,twse,2024-12-05
認購權證(不含牛證),030031,華榮元大3A購07,twse,2024-12-05
認購權證(不含牛證),030032,大亞元大3A購09,twse,2024-12-05
認購權證(不含牛證),030033,大亞元大3A購10,twse,2024-12-05
認購權證(不含牛證),030034,合機元大3A購03,twse,2024-12-05
認購權證(不含牛證),030035,合機元大3C購01,twse,2024-12-05
認購權證(不含牛證),030036,合機元大41購01,twse,2024-12-05
認購權證(不含牛證),030037,美時元大3A購11,twse,2024-12-05
認購權證(不含牛證),030038,美時元大3A購12,twse,2024-12-05
認購權證(不含牛證),030039,美時元大3A購13,twse,2024-12-05
熊證(不含可展延熊證),03003B,元富FQ,twse,2024-12-05
牛證(不含可展延牛證),03003C,37群益,twse,2024-12-05
認售權證(不含熊證),03003P,台灣50富邦41售04,twse,2024-12-05
認售權證(不含熊證),03003T,長榮航凱基36售04,twse,2024-12-05
認售權證(不含熊證),03003U,樺漢國票27售03,twse,2024-12-05
可展延牛證,03003X,元展03,twse,2025-10-19
認購權證(不含牛證),030040,光寶科元大3B購02,twse,2024-12-05
認購權證(不含牛證),030041,聯電元大3A購07,twse,2024-12-05
認購權證(不含牛證),030042,聯電元大3A購08,twse,2024-12-05
認購權證(不含牛證),030043,聯電元大3A購09,twse,2024-12-05
認購權證(不含牛證),030044,鴻海元大3A購30,twse,2024-12-05
認購權證(不含牛證),030045,鴻海元大3A購31,twse,2024-12-05
認購權證(不含牛證),030046,鴻海元大3B購10,twse,2024-12-05
認購權證(不含牛證),030047,國巨元大3A購13,twse,2024-12-05
認購權證(不含牛證),030048,國巨元大3A購14,twse,2024-12-05
認購權證(不含牛證),030049,國巨元大3A購15,twse,2024-12-05
熊證(不含可展延熊證),03004B,元富FS,twse,2024-12-05
牛證(不含可展延牛證),03004C,38群益,twse,2024-12-05
認售權證(不含熊證),03004P,世紀鋼富邦41售03,twse,2024-12-05
認售權證(不含熊證),03004T,晶心科凱基32售04,twse,2024-12-05
認售權證(不含熊證),03004U,臺股指國票26售10,twse,2024-12-05
可展延牛證,03004X,元展04,twse,2025-10-19
認購權證(不含牛證),030050,台積電元大3A購32,twse,2024-12-05
認購權證(不含牛證),030051,台積電元大3A購33,twse,2024-12-05
認購權證(不含牛證),030052,台積電元大3A購34,twse,2024-12-05
認購權證(不含牛證),030053,毅嘉元大3A購02,twse,2024-12-05
認購權證(不含牛證),030054,華新科元大3A購07,twse,2024-12-05
認購權證(不含牛證),030055,亞航元大3A購02,twse,2024-12-05
認購權證(不含牛證),030056,亞航元大3A購03,twse,2024-12-05
認購權證(不含牛證),030057,漢翔元大3A購03,twse,2024-12-05
認購權證(不含牛證),030058,漢翔元大3A購04,twse,2024-12-05
認購權證(不含牛證),030059,漢翔元大3A購05,twse,2024-12-05
熊證(不含可展延熊證),03005B,元熊01,twse,2024-12-05
牛證(不含可展延牛證),03005C,39群益,twse,2024-12-05
認售權證(不含熊證),03005P,T50正2元富46售01,twse,2024-12-05
認售權證(不含熊證),03005T,台灣50兆豐38售01,twse,2024-12-05
認售權證(不含熊證),03005U,臺股指國票26售11,twse,2024-12-05
可展延牛證,03005X,元展05,twse,2025-10-19
認購權證(不含牛證),030060,緯創元大3A購17,twse,2024-12-05
認購權證(不含牛證),030061,緯創元大3C購06,twse,2024-12-05
認購權證(不含牛證),030062,弘憶股元大3A購01,twse,2024-12-05
認購權證(不含牛證),030063,創意元大3A購06,twse,2024-12-05
認購權證(不含牛證),030064,創意元大3A購07,twse,2024-12-05
認購權證(不含牛證),030065,創意元大3A購08,twse,2024-12-05
認購權證(不含牛證),030066,辛耘元大3A購07,twse,2024-12-05
認購權證(不含牛證),030067,辛耘元大3A購08,twse,2024-12-05
認購權證(不含牛證),030068,辛耘元大3C購02,twse,2024-12-05
認購權證(不含牛證),030069,上緯控元大3A購07,twse,2024-12-05
熊證(不含可展延熊證),03006B,元熊02,twse,2024-12-05
牛證(不含可展延牛證),03006C,40群益,twse,2024-12-05
認售權證(不含熊證),03006P,台積電凱基3C售35,twse,2024-12-05
認售權證(不含熊證),03006T,矽力國票33售01,twse,2024-12-05
認售權證(不含熊證),03006U,臺股指國票27售07,twse,2024-12-05
可展延牛證,03006X,元展06,twse,2025-11-15
認購權證(不含牛證),030070,聯德元大3A購02,twse,2024-12-05
認購權證(不含牛證),030071,全訊元大3A購04,twse,2024-12-05
認購權證(不含牛證),030072,聯茂元大3A購03,twse,2024-12-05
認購權證(不含牛證),030073,聯茂元大3A購04,twse,2024-12-05
認購權證(不含牛證),030074,聯茂元大3A購05,twse,2024-12-05
認購權證(不含牛證),030075,樺漢元大3A購06,twse,2024-12-05
認購權證(不含牛證),030076,樺漢元大3A購07,twse,2024-12-05
認購權證(不含牛證),030077,樺漢元大41購02,twse,2024-12-05
認購權證(不含牛證),030078,保瑞元大3A購08,twse,2024-12-05
認購權證(不含牛證),030079,保瑞元大3A購09,twse,2024-12-05
熊證(不含可展延熊證),03007B,元熊03,twse,2024-12-05
牛證(不含可展延牛證),03007C,41群益,twse,2024-12-05
認售權證(不含熊證),03007P,台積電凱基3C售36,twse,2024-12-05
認售權證(不含熊證),03007T,技嘉群益32售20,twse,2024-12-05
認售權證(不含熊證),03007U,臺股指國票28售04,twse,2024-12-05
可展延牛證,03007X,元展07,twse,2025-11-15
認購權證(不含牛證),030080,保瑞元大3A購10,twse,2024-12-05
認購權證(不含牛證),030081,華東元大3A購02,twse,2024-12-05
認購權證(不含牛證),030082,臺股指元大41購12,twse,2024-12-05
認購權證(不含牛證),030083,臺股指元大41購13,twse,2024-12-05
認購權證(不含牛證),030084,臺股指元大41購14,twse,2024-12-05
認購權證(不含牛證),030085,臺股指元大41購15,twse,2024-12-05
認購權證(不含牛證),030086,臺股指元大41購16,twse,2024-12-05
認購權證(不含牛證),030087,大亞富邦41購01,twse,2024-12-05
認購權證(不含牛證),030088,光寶科富邦3A購04,twse,2024-12-05
認購權證(不含牛證),030089,光寶科富邦42購02,twse,2024-12-05
熊證(不含可展延熊證),03008B,元熊04,twse,2024-12-05
牛證(不含可展延牛證),03008C,42群益,twse,2024-12-05
認售權證(不含熊證),03008P,台積電凱基41售20,twse,2024-12-05
認售權證(不含熊證),03008T,瑞昱群益32售04,twse,2024-12-05
認售權證(不含熊證),03008U,臺股指國票29售03,twse,2024-12-05
可展延牛證,03008X,元展08,twse,2024-12-05
認購權證(不含牛證),030090,聯電富邦42購01,twse,2024-12-05
認購權證(不含牛證),030091,京元電富邦3B購03,twse,2024-12-05
認購權證(不含牛證),030092,正文富邦3C購01,twse,2024-12-05
認購權證(不含牛證),030093,虹堡富邦41購01,twse,2024-12-05
認購權證(不含牛證),030094,崇越富邦3B購01,twse,2024-12-05
認購權證(不含牛證),030095,台積電第一3A購03,twse,2024-12-05
認購權證(不含牛證),030096,國泰金第一42購01,twse,2024-12-05
認購權證(不含牛證),030097,台泥國泰3C購01,twse,2024-12-05
認購權證(不含牛證),030098,川湖國泰3C購02,twse,2024-12-05
認購權證(不含牛證),030099,群光國泰3C購01,twse,2024-12-05
熊證(不含可展延熊證),03009B,元熊05,twse,2024-12-05
牛證(不含可展延牛證),03009C,43群益,twse,2024-12-05
認售權證(不含熊證),03009P,滬深2X元大41售03,twse,2024-12-05
認售權證(不含熊證),03009T,華擎群益32售06,twse,2024-12-05
認售權證(不含熊證),03009U,電子類國票26售01,twse,2024-12-05
可展延牛證,03009X,元展09,twse,2025-10-19
認購權證(不含牛證),030100,全新國泰3C購01,twse,2024-12-05
認購權證(不含牛證),030101,開發金國泰3C購01,twse,2024-12-05
認購權證(不含牛證),030102,神基國泰3C購01,twse,2024-12-05
認購權證(不含牛證),030103,嘉澤國泰3C購03,twse,2024-12-05
認購權證(不含牛證),030104,辛耘國泰3C購01,twse,2024-12-05
認購權證(不含牛證),030105,虹堡國泰3C購02,twse,2024-12-05
認購權證(不含牛證),030106,崇越國泰3C購01,twse,2024-12-05
認購權證(不含牛證),030107,帆宣國泰3C購01,twse,2024-12-05
認購權證(不含牛證),030108,晶碩國泰3C購02,twse,2024-12-05
認購權證(不含牛證),030109,達發國泰3C購01,twse,2024-12-05
熊證(不含可展延熊證),03010B,元熊06,twse,2024-12-05
牛證(不含可展延牛證),03010C,兆豐C6,twse,2024-12-05
認售權證(不含熊證),03010P,聯電元大3C售13,twse,2024-12-05
認售權證(不含熊證),03010T,緯穎群益34售05,twse,2024-12-05
認售權證(不含熊證),03010U,電子類國票26售02,twse,2024-12-05
可展延牛證,03010X,元展10,twse,2025-11-15
認購權證(不含牛證),030110,嘉基國泰3C購02,twse,2024-12-05
認購權證(不含牛證),030111,華新台新3A購01,twse,2024-12-05
認購權證(不含牛證),030112,大亞台新3A購01,twse,2024-12-05
認購權證(不含牛證),030113,台達電台新3A購02,twse,2024-12-05
認購權證(不含牛證),030114,大亞中信3C購01,twse,2024-12-05
認購權證(不含牛證),030115,大同中信3C購01,twse,2024-12-05
認購權證(不含牛證),030116,牧德中信3A購01,twse,2024-12-05
認購權證(不含牛證),030117,辛耘中信3B購01,twse,2024-12-05
認購權證(不含牛證),030118,崇越中信3A購01,twse,2024-12-05
認購權證(不含牛證),030119,達發中信3A購02,twse,2024-12-05
熊證(不含可展延熊證),03011B,元熊07,twse,2024-12-05
牛證(不含可展延牛證),03011C,永牛A1,twse,2024-12-05
認售權證(不含熊證),03011P,金像電元大3C售08,twse,2024-12-05
認售權證(不含熊證),03011T,臺股指富邦35售02,twse,2024-12-05
認售權證(不含熊證),03011U,電子類國票26售03,twse,2024-12-05
可展延牛證,03011X,元展11,twse,2024-12-05
認購權證(不含牛證),030120,臺股指中信41購02,twse,2024-12-05
認購權證(不含牛證),030121,T50正2永豐3C購01,twse,2024-12-05
認購權證(不含牛證),030122,元黃金永豐3C購01,twse,2024-12-05
認購權證(不含牛證),030123,香港2X永豐3A購02,twse,2024-12-05
認購權證(不含牛證),030124,鴻海永豐41購03,twse,2024-12-05
認購權證(不含牛證),030125,鴻海永豐42購04,twse,2024-12-05
認購權證(不含牛證),030126,國巨永豐3A購02,twse,2024-12-05
認購權證(不含牛證),030127,台積電永豐3C購05,twse,2024-12-05
認購權證(不含牛證),030128,智邦永豐3A購01,twse,2024-12-05
認購權證(不含牛證),030129,海悅永豐3B購01,twse,2024-12-05
熊證(不含可展延熊證),03012B,元熊08,twse,2024-12-05
牛證(不含可展延牛證),03012C,永牛A2,twse,2024-12-05
認售權證(不含熊證),03012P,聯發科元大3C售13,twse,2024-12-05
認售權證(不含熊證),03012T,台灣50元大32售09,twse,2024-12-05
認售權證(不含熊證),03012U,電子類國票26售04,twse,2024-12-05
可展延牛證,03012X,元展12,twse,2025-11-15
認購權證(不含牛證),030130,大同永豐3B購02,twse,2024-12-05
認購權證(不含牛證),030131,大同永豐41購01,twse,2024-12-05
認購權證(不含牛證),030132,嘉晶永豐3B購01,twse,2024-12-05
認購權證(不含牛證),030133,奇鋐永豐3A購08,twse,2024-12-05
認購權證(不含牛證),030134,緯創永豐41購03,twse,2024-12-05
認購權證(不含牛證),030135,辛耘永豐41購02,twse,2024-12-05
認購權證(不含牛證),030136,上緯控永豐3A購01,twse,2024-12-05
認購權證(不含牛證),030137,同欣電永豐3B購01,twse,2024-12-05
認購權證(不含牛證),030138,達發永豐3A購01,twse,2024-12-05
認購權證(不含牛證),030139,臺股指永豐3A購07,twse,2024-12-05
熊證(不含可展延熊證),03013B,華熊01,twse,2024-12-05
牛證(不含可展延牛證),03013C,凱牛01,twse,2024-12-05
認售權證(不含熊證),03013P,臺股指法興3C售05,twse,2024-12-05
認售權證(不含熊證),03013T,台灣50元大32售10,twse,2024-12-05
認售權證(不含熊證),03013U,電子類國票26售05,twse,2024-12-05
可展延牛證,03013X,元展13,twse,2025-11-15
認購權證(不含牛證),030140,臺股指永豐3A購08,twse,2024-12-05
認購權證(不含牛證),030141,華新統一44購01,twse,2024-12-05
認購權證(不含牛證),030142,華新統一44購02,twse,2024-12-05
認購權證(不含牛證),030143,中華統一44購01,twse,2024-12-05
認購權證(不含牛證),030144,長榮鋼統一47購01,twse,2024-12-05
認購權證(不含牛證),030145,鴻海統一54購02,twse,2024-12-05
認購權證(不含牛證),030146,廣宇統一47購01,twse,2024-12-05
認購權證(不含牛證),030147,海悅統一44購02,twse,2024-12-05
認購權證(不含牛證),030148,海悅統一44購03,twse,2024-12-05
認購權證(不含牛證),030149,海悅統一47購01,twse,2024-12-05
熊證(不含可展延熊證),03014B,元富GW,twse,2024-12-05
